$ 2013 pst,,,,,,,,,,,
"# Blowout used as estimate for TDS, Breitenbush for SED, Blowout for all others",,,,,,,,,,,
#   JDAY,TDS,BIGSED,PTSED,PO4,NH4,Nox,RDOM,RPOM,ALG-BG,ALG-OTH,DO
125.583,22.8,4.74,2.29,0.013,0.001,0.022,0.17,0.05,0,0,10.57427056
125.625,22.8,4.75,2.29,0.013,0.001,0.022,0.17,0.05,0,0,10.51778446
125.667,22.8,4.76,2.29,0.013,0.001,0.022,0.17,0.05,0,0,10.53885102
125.708,22.8,4.78,2.3,0.013,0.001,0.022,0.17,0.05,0,0,10.63820428
125.75,22.8,4.79,2.3,0.013,0.001,0.022,0.17,0.05,0,0,10.76474395
125.792,22.8,4.8,2.3,0.013,0.001,0.022,0.17,0.05,0,0,10.87152865
125.833,22.8,4.81,2.3,0.013,0.001,0.022,0.17,0.05,0,0,10.98394162
125.875,22.8,4.82,2.31,0.013,0.001,0.022,0.18,0.05,0,0,11.10198299
125.917,22.8,4.83,2.31,0.013,0.001,0.022,0.18,0.05,0,0,11.18708597
125.958,22.8,4.84,2.31,0.013,0.001,0.022,0.18,0.05,0,0,11.27344001
126,22.8,4.85,2.31,0.013,0.001,0.022,0.18,0.05,0,0,11.36076454
126.042,22.8,4.86,2.32,0.013,0.001,0.022,0.18,0.05,0,0,11.4210292
126.083,22.8,4.87,2.32,0.013,0.001,0.022,0.18,0.06,0,0,11.48166646
126.125,22.8,4.88,2.32,0.013,0.001,0.022,0.18,0.06,0,0,11.53900054
126.167,22.8,4.89,2.32,0.013,0.001,0.022,0.18,0.06,0,0,11.57169612
126.208,22.8,4.9,2.33,0.013,0.001,0.022,0.19,0.06,0,0,11.63381351
126.25,22.8,4.91,2.33,0.013,0.001,0.023,0.19,0.06,0,0,11.66693429
126.292,22.8,4.92,2.33,0.013,0.001,0.023,0.19,0.06,0,0,11.69632166
126.333,22.8,4.93,2.33,0.013,0.001,0.023,0.19,0.06,0,0,11.63381351
126.375,22.8,4.94,2.34,0.013,0.001,0.023,0.19,0.06,0,0,11.5428333
126.417,22.8,4.96,2.34,0.013,0,0.023,0.19,0.06,0,0,11.36469339
126.458,22.8,4.97,2.34,0.013,0,0.023,0.19,0.06,0,0,11.10952669
126.5,22.8,4.98,2.34,0.013,0,0.023,0.2,0.06,0,0,10.86034323
126.542,22.8,4.99,2.35,0.013,0,0.023,0.2,0.06,0,0,10.62754268
126.583,22.8,5,2.35,0.013,0,0.023,0.2,0.06,0,0,10.57780197
126.625,22.8,5.01,2.35,0.013,0,0.023,0.2,0.06,0,0,10.52495619
126.667,22.8,5.02,2.35,0.013,0,0.023,0.2,0.06,0,0,10.52130001
126.708,22.8,5.03,2.36,0.013,0,0.023,0.2,0.06,0,0,10.57427056
126.75,22.8,5.04,2.36,0.013,0,0.023,0.2,0.06,0,0,10.67042871
126.792,22.8,5.05,2.36,0.013,0,0.023,0.21,0.06,0,0,10.78301296
126.833,22.8,5.06,2.36,0.013,0,0.023,0.21,0.06,0,0,10.90100053
126.875,22.8,5.07,2.37,0.013,0,0.023,0.21,0.06,0,0,10.99085564
126.917,22.8,5.08,2.37,0.013,0,0.023,0.21,0.06,0,0,11.07819037
126.958,22.8,5.09,2.37,0.013,0,0.023,0.21,0.06,0,0,11.16665295
127,22.8,5.1,2.37,0.013,0,0.023,0.21,0.06,0,0,11.23252049
127.042,22.8,5.11,2.38,0.013,0,0.023,0.21,0.06,0,0,11.28758777
127.083,22.8,5.12,2.38,0.013,0,0.023,0.21,0.07,0,0,11.34312795
127.125,22.8,5.13,2.38,0.013,0,0.024,0.22,0.07,0,0,11.40307504
127.167,22.8,5.15,2.38,0.013,0,0.024,0.22,0.07,0,0,11.43127454
127.208,22.8,5.16,2.39,0.013,0,0.024,0.22,0.07,0,0,11.49184388
127.25,22.8,5.17,2.39,0.013,0,0.024,0.22,0.07,0,0,11.49564892
127.292,22.8,5.18,2.39,0.013,0,0.024,0.22,0.07,0,0,11.52423344
127.333,22.8,5.19,2.39,0.013,0,0.024,0.22,0.07,0,0,11.46339147
127.375,22.8,5.2,2.4,0.013,0,0.024,0.22,0.07,0,0,11.37499642
127.417,22.8,5.21,2.4,0.013,0,0.024,0.23,0.07,0,0,11.23252049
127.458,22.8,5.22,2.4,0.013,0,0.024,0.23,0.07,0,0,11.0094224
127.5,22.8,5.23,2.4,0.013,0,0.024,0.23,0.07,0,0,10.77194737
127.542,22.8,5.24,2.41,0.013,0,0.024,0.23,0.07,0,0,10.59254847
127.583,22.8,5.25,2.41,0.013,0,0.024,0.23,0.07,0,0,10.47004823
127.625,22.8,5.26,2.41,0.013,0,0.024,0.23,0.07,0,0,10.41814232
127.667,22.8,5.25,2.41,0.013,0,0.024,0.23,0.07,0,0,10.44932592
127.708,22.8,5.25,2.41,0.013,0,0.024,0.24,0.07,0,0,10.52574501
127.75,22.8,5.24,2.41,0.013,0,0.024,0.24,0.07,0,0,10.65302149
127.792,22.81,5.24,2.4,0.013,0,0.024,0.24,0.07,0,0,10.78655298
127.833,22.81,5.23,2.4,0.013,0,0.025,0.24,0.07,0,0,10.8967431
127.875,22.81,5.23,2.4,0.013,0,0.025,0.24,0.07,0,0,11.01274904
127.917,22.81,5.22,2.4,0.013,0,0.025,0.24,0.07,0,0,11.09992106
127.958,22.81,5.22,2.4,0.013,0,0.025,0.24,0.07,0,0,11.18836524
128,22.81,5.21,2.4,0.013,0,0.025,0.25,0.07,0,0,11.24291028
128.042,22.81,5.21,2.4,0.013,0,0.025,0.25,0.08,0,0,11.30180436
128.083,22.81,5.2,2.39,0.013,0,0.025,0.25,0.08,0,0,11.3573066
128.125,22.81,5.2,2.39,0.013,0,0.025,0.25,0.08,0,0,11.41705476
128.167,22.81,5.19,2.39,0.013,0,0.025,0.25,0.08,0,0,11.47353488
128.208,22.82,5.18,2.39,0.013,0,0.025,0.25,0.08,0,0,11.53430802
128.25,22.82,5.18,2.39,0.013,0,0.025,0.25,0.08,0,0,11.56695272
128.292,22.82,5.17,2.39,0.013,0,0.025,0.25,0.08,0,0,11.56695272
128.333,22.82,5.17,2.38,0.013,0,0.026,0.26,0.08,0,0,11.53826523
128.375,22.82,5.16,2.38,0.013,0,0.026,0.26,0.08,0,0,11.44901184
128.417,22.82,5.16,2.38,0.013,0,0.026,0.26,0.08,0,0,11.2816788
128.458,22.82,5.15,2.38,0.013,0,0.026,0.26,0.08,0,0,11.05781267
128.5,22.82,5.15,2.38,0.013,0,0.026,0.26,0.08,0,0,10.81920068
128.542,22.82,5.14,2.38,0.013,0,0.026,0.26,0.08,0,0,10.6105944
128.583,22.82,5.14,2.38,0.013,0,0.026,0.26,0.08,0,0,10.48812315
128.625,22.83,5.13,2.37,0.013,0,0.026,0.27,0.08,0,0,10.43637435
128.667,22.83,5.13,2.37,0.013,0,0.026,0.27,0.08,0,0,10.46046104
128.708,22.83,5.12,2.37,0.013,0,0.026,0.27,0.08,0,0,10.56494262
128.75,22.83,5.12,2.37,0.013,0,0.026,0.27,0.08,0,0,10.66749915
128.792,22.83,5.11,2.37,0.013,0,0.026,0.27,0.08,0,0,10.80093924
128.833,22.83,5.1,2.37,0.013,0,0.026,0.27,0.08,0,0,10.91854666
128.875,22.83,5.1,2.37,0.013,0,0.027,0.27,0.08,0,0,11.00799832
128.917,22.83,5.09,2.36,0.013,0,0.027,0.28,0.08,0,0,11.09114474
128.958,22.83,5.09,2.36,0.013,0,0.027,0.28,0.08,0,0,11.17167598
129,22.83,5.08,2.36,0.013,0,0.027,0.28,0.09,0,0,11.22978098
129.042,22.84,5.08,2.36,0.013,0,0.027,0.28,0.09,0,0,11.28452167
129.083,22.84,5.07,2.36,0.013,0,0.027,0.28,0.09,0,0,11.3434638
129.125,22.84,5.07,2.36,0.013,0,0.027,0.28,0.09,0,0,11.39916448
129.167,22.84,5.06,2.36,0.013,0,0.027,0.28,0.09,0,0,11.42719413
129.208,22.84,5.06,2.35,0.013,0,0.027,0.29,0.09,0,0,11.487393
129.25,22.84,5.05,2.35,0.013,0,0.027,0.29,0.09,0,0,11.51973316
129.292,22.84,5.05,2.35,0.013,0,0.027,0.29,0.09,0,0,11.54431936
129.333,22.84,5.04,2.35,0.013,0,0.027,0.29,0.09,0,0,11.48361534
129.375,22.84,5.04,2.35,0.013,0,0.027,0.29,0.09,0,0,11.39541378
129.417,22.84,5.03,2.35,0.012,0,0.028,0.29,0.09,0,0,11.24953174
129.458,22.84,5.02,2.35,0.012,0,0.028,0.29,0.09,0,0,11.03060047
129.5,22.85,5.02,2.34,0.012,0,0.028,0.29,0.09,0,0,10.76463559
129.542,22.85,5.01,2.34,0.012,0,0.028,0.3,0.09,0,0,10.55817995
129.583,22.85,5.01,2.34,0.012,0,0.028,0.3,0.09,0,0,10.40600045
129.625,22.85,5,2.34,0.012,0,0.028,0.3,0.09,0,0,10.32781346
129.667,22.85,5,2.34,0.012,0,0.028,0.3,0.09,0,0,10.35143604
129.708,22.85,4.99,2.34,0.012,0,0.028,0.3,0.09,0,0,10.42992943
129.75,22.85,4.99,2.34,0.012,0,0.028,0.3,0.09,0,0,10.50230703
129.792,22.85,4.98,2.33,0.012,0,0.028,0.3,0.09,0,0,10.63210924
129.833,22.85,4.98,2.33,0.012,0,0.028,0.31,0.09,0,0,10.74290344
129.875,22.85,4.97,2.33,0.012,0,0.028,0.31,0.09,0,0,10.85199141
129.917,22.86,4.97,2.33,0.012,0,0.029,0.31,0.09,0,0,10.9368573
129.958,22.86,4.96,2.33,0.012,0,0.029,0.31,0.1,0,0,11.01903191
130,22.86,4.96,2.33,0.012,0,0.029,0.31,0.1,0,0,11.07940424
130.042,22.86,4.95,2.33,0.012,0,0.029,0.31,0.1,0,0,11.13648474
130.083,22.86,4.94,2.32,0.012,0,0.029,0.31,0.1,0,0,11.19420066
130.125,22.86,4.94,2.32,0.012,0,0.029,0.32,0.1,0,0,11.25226369
130.167,22.86,4.93,2.32,0.012,0,0.029,0.32,0.1,0,0,11.30339532
130.208,22.86,4.93,2.32,0.012,0,0.029,0.32,0.1,0,0,11.36242697
130.25,22.86,4.92,2.32,0.012,0,0.029,0.32,0.1,0,0,11.39026282
130.292,22.86,4.92,2.32,0.012,0,0.029,0.32,0.1,0,0,11.39026282
130.333,22.87,4.91,2.31,0.012,0,0.029,0.32,0.1,0,0,11.36242697
130.375,22.87,4.91,2.31,0.012,0,0.029,0.32,0.1,0,0,11.27206747
130.417,22.87,4.9,2.31,0.012,0,0.029,0.33,0.1,0,0,11.09860057
130.458,22.87,4.9,2.31,0.012,0,0.03,0.33,0.1,0,0,10.90715456
130.5,22.87,4.89,2.31,0.012,0,0.03,0.33,0.1,0,0,10.6463118
130.542,22.87,4.89,2.31,0.012,0,0.03,0.33,0.1,0,0,10.4440193
130.583,22.87,4.88,2.31,0.012,0,0.03,0.33,0.1,0,0,10.39619691
130.625,22.87,4.88,2.3,0.012,0,0.03,0.33,0.1,0,0,10.32519069
130.667,22.87,4.87,2.3,0.012,0,0.03,0.33,0.1,0,0,10.34876315
130.708,22.87,4.86,2.3,0.012,0,0.03,0.33,0.1,0,0,10.4474727
130.75,22.88,4.86,2.3,0.012,0,0.03,0.34,0.1,0,0,10.55143889
130.792,22.88,4.85,2.3,0.012,0,0.03,0.34,0.1,0,0,10.65713948
130.833,22.88,4.85,2.3,0.012,0,0.03,0.34,0.1,0,0,10.73923984
130.875,22.88,4.84,2.3,0.012,0,0.03,0.34,0.1,0,0,10.79706077
130.917,22.88,4.84,2.29,0.012,0,0.03,0.34,0.1,0,0,10.87375635
130.958,22.88,4.83,2.29,0.012,0,0.031,0.34,0.11,0,0,10.92916319
131,22.88,4.83,2.29,0.012,0,0.031,0.34,0.11,0,0,10.98850736
131.042,22.88,4.82,2.29,0.012,0,0.031,0.35,0.11,0,0,11.01474792
131.083,22.88,4.82,2.29,0.012,0,0.031,0.35,0.11,0,0,11.06028558
131.125,22.88,4.81,2.29,0.012,0,0.031,0.35,0.11,0,0,11.10971121
131.167,22.88,4.81,2.29,0.012,0,0.031,0.35,0.11,0,0,11.1328214
131.208,22.89,4.8,2.28,0.012,0,0.031,0.35,0.11,0,0,11.15969988
131.25,22.89,4.8,2.28,0.012,0,0.031,0.35,0.11,0,0,11.15969988
131.292,22.89,4.79,2.28,0.012,0,0.031,0.35,0.11,0,0,11.1522092
131.333,22.89,4.78,2.28,0.012,0,0.031,0.36,0.11,0,0,11.12534819
131.375,22.89,4.78,2.28,0.012,0,0.031,0.36,0.11,0,0,11.03438388
131.417,22.89,4.77,2.28,0.012,0,0.031,0.36,0.11,0,0,10.89981833
131.458,22.89,4.77,2.28,0.012,0,0.031,0.36,0.11,0,0,10.71418143
131.5,22.89,4.76,2.27,0.012,0,0.032,0.36,0.11,0,0,10.48155091
131.542,22.89,4.76,2.27,0.012,0,0.032,0.36,0.11,0,0,10.3347967
131.583,22.89,4.75,2.27,0.012,0,0.032,0.36,0.11,0,0,10.24119964
131.625,22.9,4.75,2.27,0.012,0,0.032,0.37,0.11,0,0,10.165112
131.667,22.9,4.74,2.27,0.012,0,0.032,0.37,0.11,0,0,10.16174055
131.708,22.9,4.74,2.27,0.012,0,0.032,0.37,0.11,0,0,10.23088364
131.75,22.9,4.73,2.27,0.012,0,0.032,0.37,0.11,0,0,10.30087111
131.792,22.9,4.73,2.26,0.012,0,0.032,0.37,0.11,0,0,10.39897103
131.833,22.9,4.72,2.26,0.012,0,0.032,0.37,0.11,0,0,10.50230703
131.875,22.9,4.72,2.26,0.012,0,0.032,0.37,0.11,0,0,10.5790817
131.917,22.9,4.71,2.26,0.012,0,0.032,0.37,0.12,0,0,10.65695662
131.958,22.9,4.7,2.26,0.012,0,0.032,0.38,0.12,0,0,10.71772076
132,22.9,4.7,2.26,0.012,0,0.032,0.38,0.12,0,0,10.793584
132.042,22.91,4.69,2.25,0.012,0,0.033,0.38,0.12,0,0,10.84468869
132.083,22.91,4.69,2.25,0.012,0,0.033,0.38,0.12,0,0,10.89622214
132.125,22.91,4.68,2.25,0.012,0,0.033,0.38,0.12,0,0,10.92215112
132.167,22.91,4.68,2.25,0.012,0,0.033,0.38,0.12,0,0,10.97433654
132.208,22.91,4.67,2.25,0.012,0,0.033,0.38,0.12,0,0,11.00422366
132.25,22.91,4.67,2.25,0.012,0,0.033,0.39,0.12,0,0,11.03438388
132.292,22.91,4.66,2.25,0.012,0,0.033,0.39,0.12,0,0,11.06088087
132.333,22.91,4.66,2.24,0.012,0,0.033,0.39,0.12,0,0,11.00422366
132.375,22.91,4.65,2.24,0.012,0,0.033,0.39,0.12,0,0,10.92215112
132.417,22.91,4.65,2.24,0.012,0,0.033,0.39,0.12,0,0,10.76819099
132.458,22.92,4.64,2.24,0.012,0,0.033,0.39,0.12,0,0,10.61451989
132.5,22.92,4.64,2.24,0.012,0,0.033,0.39,0.12,0,0,10.48862711
132.542,22.92,4.63,2.24,0.012,0,0.034,0.4,0.12,0,0,10.36886383
132.583,22.92,4.62,2.24,0.012,0,0.034,0.4,0.12,0,0,10.24812221
132.625,22.92,4.62,2.23,0.012,0,0.034,0.4,0.12,0,0,10.19834539
132.667,22.92,4.61,2.23,0.012,0,0.034,0.4,0.12,0,0,10.2214225
132.708,22.92,4.61,2.23,0.012,0,0.034,0.4,0.12,0,0,10.28780829
132.75,22.92,4.6,2.23,0.012,0,0.034,0.4,0.12,0,0,10.35843461
132.792,22.92,4.6,2.23,0.012,0,0.034,0.4,0.12,0,0,10.48155091
132.833,22.92,4.59,2.23,0.012,0,0.034,0.41,0.12,0,0,10.58272145
132.875,22.92,4.59,2.23,0.012,0,0.034,0.41,0.13,0,0,10.68543844
132.917,22.93,4.58,2.22,0.012,0,0.034,0.41,0.13,0,0,10.75738257
132.958,22.93,4.58,2.22,0.012,0,0.034,0.41,0.13,0,0,10.80822534
133,22.93,4.57,2.22,0.012,0,0.034,0.41,0.13,0,0,10.85949411
133.042,22.93,4.57,2.22,0.012,0,0.034,0.41,0.13,0,0,10.88154965
133.083,22.93,4.56,2.22,0.012,0,0.035,0.41,0.13,0,0,10.93344896
133.125,22.93,4.56,2.22,0.012,0,0.035,0.41,0.13,0,0,10.95594132
133.167,22.93,4.55,2.22,0.011,0,0.035,0.42,0.13,0,0,10.95956243
133.208,22.93,4.54,2.21,0.011,0,0.035,0.42,0.13,0,0,10.98578589
133.25,22.93,4.54,2.21,0.011,0,0.035,0.42,0.13,0,0,11.01211997
133.292,22.93,4.53,2.21,0.011,0,0.035,0.42,0.13,0,0,11.01211997
133.333,22.94,4.53,2.21,0.011,0,0.035,0.42,0.13,0,0,10.98578589
133.375,22.94,4.52,2.21,0.011,0,0.035,0.42,0.13,0,0,10.96332838
133.417,22.94,4.52,2.21,0.011,0,0.035,0.42,0.13,0,0,10.94081901
133.458,22.94,4.51,2.21,0.011,0,0.035,0.43,0.13,0,0,10.91119355
133.5,22.94,4.51,2.2,0.011,0,0.035,0.43,0.13,0,0,10.83380618
133.542,22.94,4.5,2.2,0.011,0,0.035,0.43,0.13,0,0,10.77174639
133.583,22.94,4.5,2.2,0.011,0,0.036,0.43,0.13,0,0,10.82265465
133.625,22.94,4.49,2.2,0.011,0,0.036,0.43,0.13,0,0,10.775444
133.667,22.94,4.49,2.2,0.011,0,0.036,0.43,0.13,0,0,10.804417
133.708,22.94,4.48,2.2,0.011,0,0.036,0.43,0.13,0,0,10.8336552
133.75,22.95,4.48,2.19,0.011,0,0.036,0.44,0.13,0,0,10.88862836
133.792,22.95,4.47,2.19,0.011,0,0.036,0.44,0.13,0,0,10.94046175
133.833,22.95,4.47,2.19,0.011,0,0.036,0.44,0.14,0,0,11.02643602
133.875,22.95,4.46,2.19,0.011,0,0.036,0.44,0.14,0,0,11.08305056
133.917,22.95,4.45,2.19,0.011,0,0.036,0.44,0.14,0,0,11.13648474
133.958,22.95,4.45,2.19,0.011,0,0.036,0.44,0.14,0,0,11.19037294
134,22.95,4.44,2.19,0.011,0,0.036,0.44,0.14,0,0,11.24472016
134.042,22.95,4.44,2.18,0.011,0,0.036,0.45,0.14,0,0,11.29953143
134.083,22.95,4.43,2.18,0.011,0,0.036,0.45,0.14,0,0,11.35107894
134.125,22.95,4.43,2.18,0.011,0,0.037,0.45,0.14,0,0,11.40291517
134.167,22.96,4.42,2.18,0.011,0,0.037,0.45,0.14,0,0,11.43095377
134.208,22.96,4.42,2.18,0.011,0,0.037,0.45,0.14,0,0,11.45911283
134.25,22.96,4.41,2.18,0.011,0,0.037,0.45,0.14,0,0,11.4630322
134.292,22.96,4.41,2.18,0.011,0,0.037,0.45,0.14,0,0,11.4630322
134.333,22.96,4.4,2.17,0.011,0,0.037,0.45,0.14,0,0,11.43095377
134.375,22.96,4.4,2.17,0.011,0,0.037,0.46,0.14,0,0,11.31579148
134.417,22.96,4.39,2.17,0.011,0,0.037,0.46,0.14,0,0,11.17167598
134.458,22.96,4.39,2.17,0.011,0,0.037,0.46,0.14,0,0,11.00799832
134.5,22.96,4.38,2.17,0.011,0,0.037,0.46,0.14,0,0,10.793584
134.542,22.96,4.37,2.17,0.011,0,0.037,0.46,0.14,0,0,10.61087197
134.583,22.96,4.37,2.17,0.011,0,0.037,0.46,0.14,0,0,10.58272145
134.625,22.97,4.36,2.16,0.011,0,0.037,0.46,0.14,0,0,10.55817995
134.667,22.97,4.36,2.16,0.011,0,0.038,0.47,0.14,0,0,10.5790817
134.708,22.97,4.35,2.16,0.011,0,0.038,0.47,0.14,0,0,10.65329228
134.75,22.97,4.35,2.16,0.011,0,0.038,0.47,0.14,0,0,10.75368495
134.792,22.97,4.34,2.16,0.011,0,0.038,0.47,0.15,0,0,10.85949411
134.833,22.97,4.34,2.16,0.011,0,0.038,0.47,0.15,0,0,10.97071544
134.875,22.97,4.33,2.16,0.011,0,0.038,0.47,0.15,0,0,11.05708868
134.917,22.97,4.33,2.15,0.011,0,0.038,0.47,0.15,0,0,11.13722781
134.958,22.97,4.32,2.15,0.011,0,0.038,0.48,0.15,0,0,11.21839167
135,22.97,4.32,2.15,0.011,0,0.038,0.48,0.15,0,0,11.29687312
135.042,22.98,4.31,2.15,0.011,0,0.038,0.48,0.15,0,0,11.37636022
135.083,22.98,4.31,2.15,0.011,0,0.038,0.48,0.15,0,0,11.4361995
135.125,22.98,4.3,2.15,0.011,0,0.038,0.48,0.15,0,0,11.4606471
135.167,22.98,4.29,2.15,0.011,0,0.039,0.48,0.15,0,0,11.51349704
135.208,22.98,4.29,2.14,0.011,0,0.039,0.48,0.15,0,0,11.54207025
135.25,22.98,4.28,2.14,0.011,0,0.039,0.49,0.15,0,0,11.53826523
135.292,22.98,4.28,2.14,0.011,0,0.039,0.49,0.15,0,0,11.53826523
135.333,22.98,4.27,2.14,0.011,0,0.039,0.49,0.15,0,0,11.48125986
135.375,22.98,4.27,2.14,0.011,0,0.039,0.49,0.15,0,0,11.45294063
135.417,22.98,4.26,2.14,0.011,0,0.039,0.49,0.15,0,0,11.42474281
135.458,22.99,4.26,2.14,0.011,0,0.039,0.49,0.15,0,0,11.36870877
135.5,22.99,4.25,2.13,0.011,0,0.039,0.49,0.15,0,0,11.30927023
135.542,22.99,4.25,2.13,0.011,0,0.039,0.49,0.15,0,0,11.22684766
135.583,22.99,4.24,2.13,0.011,0,0.039,0.5,0.15,0,0,11.16879207
135.625,22.99,4.24,2.13,0.011,0,0.039,0.5,0.15,0,0,11.16879207
135.667,22.99,4.23,2.13,0.011,0,0.039,0.5,0.15,0,0,11.13810965
135.708,22.99,4.23,2.13,0.011,0,0.04,0.5,0.15,0,0,11.13810965
135.75,22.99,4.22,2.12,0.011,0,0.04,0.5,0.16,0,0,11.1651029
135.792,22.99,4.21,2.12,0.011,0,0.04,0.5,0.16,0,0,11.19221099
135.833,22.99,4.21,2.12,0.011,0,0.04,0.5,0.16,0,0,11.21943455
135.875,23,4.2,2.12,0.011,0,0.04,0.51,0.16,0,0,11.24677421
135.917,23,4.2,2.12,0.011,0,0.04,0.51,0.16,0,0,11.27035753
135.958,23,4.19,2.12,0.011,0,0.04,0.51,0.16,0,0,11.29418917
136,23,4.19,2.12,0.011,0,0.04,0.51,0.16,0,0,11.29030691
136.042,23,4.18,2.11,0.011,0,0.04,0.51,0.16,0,0,11.31422956
136.083,23,4.18,2.11,0.011,0,0.04,0.51,0.16,0,0,11.30659625
136.125,23,4.17,2.11,0.011,0,0.04,0.51,0.16,0,0,11.33060143
136.167,23,4.17,2.11,0.011,0,0.04,0.52,0.16,0,0,11.33060143
136.208,23,4.16,2.11,0.011,0,0.041,0.52,0.16,0,0,11.32294993
136.25,23,4.16,2.11,0.011,0,0.041,0.52,0.16,0,0,11.32670067
136.292,23,4.15,2.11,0.011,0,0.041,0.52,0.16,0,0,11.32294993
136.333,23.01,4.15,2.1,0.011,0,0.041,0.52,0.16,0,0,11.2952211
136.375,23.01,4.14,2.1,0.011,0,0.041,0.52,0.16,0,0,11.20516258
136.417,23.01,4.13,2.1,0.011,0,0.041,0.52,0.16,0,0,11.14709715
136.458,23.01,4.13,2.1,0.011,0,0.041,0.53,0.16,0,0,11.06643293
136.5,23.01,4.12,2.1,0.011,0,0.041,0.53,0.16,0,0,11.06643293
136.542,23.01,4.12,2.1,0.011,0,0.041,0.53,0.16,0,0,11.01687832
136.583,23.01,4.11,2.1,0.011,0,0.041,0.53,0.16,0,0,11.02433424
136.625,23.01,4.11,2.09,0.011,0,0.041,0.53,0.16,0,0,11.0279891
136.667,23.01,4.1,2.09,0.011,0,0.041,0.53,0.16,0,0,10.99787186
136.708,23.01,4.1,2.09,0.011,0,0.041,0.53,0.17,0,0,11.02433424
136.75,23.02,4.09,2.09,0.011,0,0.042,0.53,0.17,0,0,11.05090864
136.792,23.02,4.09,2.09,0.011,0,0.042,0.54,0.17,0,0,11.10439592
136.833,23.02,4.08,2.09,0.011,0,0.042,0.54,0.17,0,0,11.13499923
136.875,23.02,4.08,2.09,0.011,0,0.042,0.54,0.17,0,0,11.19675038
136.917,23.02,4.07,2.08,0.01,0,0.042,0.54,0.17,0,0,11.22403646
136.958,23.02,4.07,2.08,0.01,0,0.042,0.54,0.17,0,0,11.22403646
137,23.02,4.06,2.08,0.01,0,0.042,0.54,0.17,0,0,11.25143904
137.042,23.02,4.05,2.08,0.01,0,0.042,0.54,0.17,0,0,11.2752258
137.083,23.02,4.05,2.08,0.01,0,0.042,0.55,0.17,0,0,11.30285443
137.125,23.02,4.04,2.08,0.01,0,0.042,0.55,0.17,0,0,11.30285443
137.167,23.03,4.04,2.08,0.01,0,0.042,0.55,0.17,0,0,11.33435216
137.208,23.03,4.03,2.07,0.01,0,0.042,0.55,0.17,0,0,11.36222716
137.25,23.03,4.03,2.07,0.01,0,0.043,0.55,0.17,0,0,11.3698969
137.292,23.03,4.02,2.07,0.01,0,0.043,0.55,0.17,0,0,11.3698969
137.333,23.03,4.02,2.07,0.01,0,0.043,0.55,0.17,0,0,11.31422956
137.375,23.03,4.01,2.07,0.01,0,0.043,0.56,0.17,0,0,11.28657397
137.417,23.03,4.01,2.07,0.01,0,0.043,0.56,0.17,0,0,11.25903623
137.458,23.03,4,2.06,0.01,0,0.043,0.56,0.17,0,0,11.15005109
137.5,23.03,4,2.06,0.01,0,0.043,0.56,0.17,0,0,11.06951861
137.542,23.03,3.99,2.06,0.01,0,0.043,0.56,0.17,0,0,10.99363941
137.583,23.04,3.99,2.06,0.01,0,0.043,0.56,0.17,0,0,11.02004177
137.625,23.04,3.98,2.06,0.01,0,0.043,0.56,0.17,0,0,11.02004177
137.667,23.04,3.97,2.06,0.01,0,0.043,0.57,0.17,0,0,11.02383398
137.708,23.04,3.97,2.06,0.01,0,0.043,0.57,0.18,0,0,11.08065525
137.75,23.04,3.96,2.05,0.01,0,0.043,0.57,0.18,0,0,11.08065525
137.792,23.04,3.96,2.05,0.01,0,0.044,0.57,0.18,0,0,11.13810965
137.833,23.04,3.95,2.05,0.01,0,0.044,0.57,0.18,0,0,11.17248123
137.875,23.04,3.95,2.05,0.01,0,0.044,0.57,0.18,0,0,11.20345243
137.917,23.04,3.94,2.05,0.01,0,0.044,0.57,0.18,0,0,11.25806875
137.958,23.04,3.94,2.05,0.01,0,0.044,0.57,0.18,0,0,11.28927596
138,23.04,3.93,2.05,0.01,0,0.044,0.58,0.18,0,0,11.31688541
138.042,23.05,3.93,2.04,0.01,0,0.044,0.58,0.18,0,0,11.34461303
138.083,23.05,3.92,2.04,0.01,0,0.044,0.58,0.18,0,0,11.3485045
138.125,23.05,3.92,2.04,0.01,0,0.044,0.58,0.18,0,0,11.37245948
138.167,23.05,3.91,2.04,0.01,0,0.044,0.58,0.18,0,0,11.40042541
138.208,23.05,3.91,2.04,0.01,0,0.044,0.58,0.18,0,0,11.40042541
138.25,23.05,3.9,2.04,0.01,0,0.044,0.58,0.18,0,0,11.4361995
138.292,23.05,3.89,2.04,0.01,0,0.044,0.59,0.18,0,0,11.4361995
138.333,23.05,3.89,2.03,0.01,0,0.045,0.59,0.18,0,0,11.41185476
138.375,23.05,3.88,2.03,0.01,0,0.045,0.59,0.18,0,0,11.38776236
138.417,23.05,3.88,2.03,0.01,0,0.045,0.59,0.18,0,0,11.36362134
138.458,23.06,3.87,2.03,0.01,0,0.045,0.59,0.18,0,0,11.30819435
138.5,23.06,3.87,2.03,0.01,0,0.045,0.59,0.18,0,0,11.28452167
138.542,23.06,3.86,2.03,0.01,0,0.045,0.59,0.18,0,0,11.2334788
138.583,23.06,3.86,2.03,0.01,0,0.045,0.6,0.18,0,0,11.20996302
138.625,23.06,3.85,2.02,0.01,0,0.045,0.6,0.18,0,0,11.21379972
138.667,23.06,3.85,2.02,0.01,0,0.045,0.6,0.19,0,0,11.21748886
