Date,Site ID (new),Chl RFU,Chl ug/L
2019-09-10,PK,0.04,0.01
2019-09-10,PK,0.044,0.02
2019-09-10,PK,0.044,0.03
2019-09-10,PK,0.048,0.04
2019-09-17,PK,0.014,0.03
2019-09-17,PK,0.037,0.13
2019-09-17,PK,0.019,0.05
2019-09-17,PK,0.016,0.04
2019-09-17,PK,0.023,0.07
2019-09-17,PK,0.012,0.02
2019-09-17,PK,0.01,0.01
2019-09-24,LB,0.023,0.07
2019-09-24,LB,0.019,0.05
2019-09-24,LB,0.016,0.04
2019-09-24,LB,0.025,0.08
2019-09-24,HT,0.062,0.24
2019-09-24,HT,0.08,0.32
2019-09-24,HT,0.074,0.29
2019-09-24,HT,0.22,0.92
2019-09-24,HT,0.081,0.32
2019-09-24,HT,0.044,0.16
2019-09-24,HT,0.062,0.24
2019-09-24,HT,0.028,0.09
2019-09-24,HT,0.022,0.06
2019-09-24,HT,0.04,0.14
2019-09-24,HT,0.025,0.08
2019-09-24,HT,0.028,0.09
2019-09-24,HT,0.036,0.13
2019-09-24,HT,0.06,0.23
2019-09-24,HT,0.045,0.16
2019-09-24,HT,0.029,0.09
2019-09-24,HT,0.017,0.04
2019-09-24,HT,0.039,0.14
2019-09-24,HT,0.056,0.21
2019-09-24,HT,0.046,0.17
2019-09-24,HT,0.031,0.1
2019-09-24,BO,0.118,0.48
2019-09-24,BO,0.176,0.74
2019-09-24,BCR,0.032,0.1
2019-09-25,LB,0.025,0.08
2019-09-25,LB,0.03,0.1
2019-09-25,LB,0.009,0.0
2019-09-25,LB,0.015,0.03
2019-09-25,LB,0.026,0.08
2019-09-25,LB,0.03,0.1
2019-09-25,LB,0.023,0.07
2019-09-25,LB,0.015,0.03
2019-09-26,PK,0.007,0.0
2019-09-26,PK,0.01,0.01
2019-09-26,PK,0.018,0.04
2019-09-26,PK,0.034,0.11
2019-09-26,PK,0.05,0.18
2019-09-26,PK,0.054,0.2
2019-09-26,PK,0.028,0.09
2019-09-26,PK,0.012,0.02
2019-09-26,PK,0.007,0.0
2019-09-26,BCR,0.007,0.0
2019-09-26,BCR,0.012,0.02
2019-09-26,BCR,0.014,0.03
2019-09-26,BCR,0.023,0.07
2019-09-26,BCR,0.018,0.04
2019-10-01,LB,0.058,0.13
2019-10-01,LB,0.032,0.03
2019-10-01,LB,0.031,0.02
2019-10-01,LB,0.035,0.04
2019-10-01,HT,0.078,0.22
2019-10-01,HT,0.075,0.21
2019-10-01,HT,0.058,0.14
2019-10-01,HT,0.063,0.16
2019-10-01,HT,0.073,0.2
2019-10-01,HT,0.081,0.24
2019-10-01,BO,0.108,0.35
2019-10-01,BO,0.118,0.4
2019-10-01,BO,0.123,0.42
2019-10-01,BO,0.117,0.39
2019-10-01,PK,0.03,0.01
2019-10-09,LB,0.061,0.1
2019-10-09,LB,0.054,0.07
2019-10-09,LB,0.065,0.12
2019-10-09,LB,0.043,0.03
2019-10-09,LB,0.051,0.06
2019-10-09,LB,0.091,0.23
2019-10-09,LB,0.094,0.25
2019-10-09,LB,0.089,0.23
2019-10-09,LB,0.08,0.19
2019-10-09,LB,0.074,0.16
2019-10-09,LB,0.066,0.13
2019-10-09,LB,0.081,0.19
2019-10-09,LB,0.098,0.26
2019-10-09,LB,0.102,0.28
2019-10-09,HT,0.087,0.22
2019-10-09,HT,0.097,0.26
2019-10-09,HT,0.078,0.18
2019-10-09,HT,0.076,0.17
2019-10-09,HT,0.074,0.16
2019-10-09,HT,0.09,0.23
2019-10-09,HT,0.077,0.17
2019-10-09,BO,0.148,0.48
2019-10-09,BO,0.146,0.47
2019-10-09,BO,0.14,0.45
2019-10-09,BO,0.147,0.48
2019-10-09,BO,0.182,0.63
2019-10-15,LB,0.06,0.1
2019-10-15,LB,0.068,0.13
2019-10-15,LB,0.064,0.12
2019-10-15,LB,0.055,0.08
2019-10-15,LB,0.054,0.08
2019-10-15,LB,0.056,0.08
2019-10-15,LB,0.063,0.11
2019-10-15,LB,0.067,0.13
2019-10-15,LB,0.077,0.17
2019-10-15,LB,0.095,0.25
2019-10-15,LB,0.089,0.23
2019-10-15,LB,0.053,0.07
2019-10-15,LB,0.05,0.05
2019-10-15,LB,0.077,0.17
2019-10-15,BO,0.114,0.33
2019-10-15,BO,0.076,0.17
2019-10-15,HT,0.099,0.27
2019-10-15,HT,0.078,0.18
2019-10-15,HT,0.097,0.26
2019-10-15,HT,0.117,0.35
2019-10-15,HT,0.131,0.41
2019-10-15,BO,0.042,0.02
2019-10-15,BO,0.048,0.05
2019-10-15,BO,0.059,0.1
2019-10-30,BCR,0.11,0.32
2019-10-30,BCR,0.113,0.33
2019-10-30,BCR,0.105,0.29
2019-10-30,BCR,0.082,0.19
2019-10-30,BCR,0.098,0.27
2019-10-30,BCR,0.096,0.26
2019-10-30,BCR,0.099,0.27
2020-03-09,LB,0.145,0.41
2020-03-09,LB,0.127,0.32
2020-03-09,LB,0.136,0.37
2020-03-09,LB,0.145,0.4
2020-03-09,LB,0.111,0.26
2020-03-09,LB,0.085,0.14
2020-03-09,LB,0.085,0.14
2020-03-09,LB,0.092,0.17
2020-03-09,LB,0.081,0.13
2020-03-09,LB,0.094,0.18
2020-03-09,HT,0.173,0.53
2020-03-09,HT,0.174,0.53
2020-03-09,HT,0.176,0.54
2020-03-09,HT,0.197,0.63
2020-03-09,HT,0.243,0.83
2020-03-09,BO,0.054,0.01
2020-03-09,BO,0.053,0.0
2020-03-09,BO,0.057,0.02
2020-03-09,BO,0.052,0.0
2020-04-07,BCR,0.01,0.13
2020-04-07,BCR,0.006,0.11
2020-04-07,BCR,0.012,0.14
2020-04-07,BCR,0.004,0.1
2020-04-07,BCR,0.012,0.13
2020-04-07,BB,0.009,0.12
2020-04-07,BO,0.001,0.09
2020-04-07,HT,0.039,0.26
2020-04-07,HT,0.004,0.1
2020-04-07,HT,0.006,0.11
2020-04-07,HT,0.007,0.11
2020-04-07,HT,0.003,0.1
2020-04-07,HT,0.0,0.09
2020-04-07,HT,0.007,0.11
2020-04-07,HT,0.031,0.22
2020-04-07,LB,0.007,0.12
2020-04-07,LB,0.018,0.16
2020-04-07,LB,0.025,0.19
2020-04-07,LB,0.025,0.19
2020-04-14,BCR,0.056,0.2
2020-04-14,BCR,0.048,0.17
2020-04-14,BCR,0.044,0.15
2020-04-14,BCR,0.044,0.15
2020-04-14,BCR,0.04,0.13
2020-04-14,BCR,0.061,0.22
2020-04-14,BCR,0.064,0.24
2020-04-14,BCR,0.058,0.21
2020-04-14,BCR,0.055,0.2
2020-04-14,LB,0.037,0.12
2020-04-14,LB,0.013,0.01
2020-04-14,LB,0.03,0.09
2020-04-14,LB,0.027,0.08
2020-04-14,HT,0.021,0.05
2020-04-14,HT,0.016,0.03
2020-04-14,HT,0.018,0.04
2020-04-14,BO,0.025,0.06
2020-04-14,BO,0.019,0.04
2020-04-14,BO,0.011,0.0
2020-04-14,BO,0.018,0.04
2020-04-14,BO,0.02,0.04
2020-04-14,BO,0.014,0.02
2020-04-07,BCR,0.01,0.13
2020-04-07,BCR,0.006,0.11
2020-04-07,BCR,0.012,0.14
2020-04-07,BCR,0.004,0.1
2020-04-07,BCR,0.012,0.13
2020-04-07,BB,0.009,0.12
2020-04-07,BO,0.001,0.09
2020-04-07,HT,0.039,0.26
2020-04-07,HT,0.004,0.1
2020-04-07,HT,0.006,0.11
2020-04-07,HT,0.007,0.11
2020-04-07,HT,0.003,0.1
2020-04-07,HT,0.0,0.09
2020-04-07,HT,0.007,0.11
2020-04-07,HT,0.031,0.22
2020-04-07,LB,0.007,0.12
2020-04-07,LB,0.018,0.16
2020-04-07,LB,0.025,0.19
2020-04-07,LB,0.025,0.19
2020-04-14,BCR,0.056,0.2
2020-04-14,BCR,0.048,0.17
2020-04-14,BCR,0.044,0.15
2020-04-14,BCR,0.044,0.15
2020-04-14,BCR,0.04,0.13
2020-04-14,BCR,0.061,0.22
2020-04-14,BCR,0.064,0.24
2020-04-14,BCR,0.058,0.21
2020-04-14,BCR,0.055,0.2
2020-04-14,LB,0.037,0.12
2020-04-14,LB,0.013,0.01
2020-04-14,LB,0.03,0.09
2020-04-14,LB,0.027,0.08
2020-04-14,HT,0.021,0.05
2020-04-14,HT,0.016,0.03
2020-04-14,HT,0.018,0.04
2020-04-14,BO,0.025,0.06
2020-04-14,BO,0.019,0.04
2020-04-14,BO,0.011,0.0
2020-04-14,BO,0.018,0.04
2020-04-14,BO,0.02,0.04
2020-04-14,BO,0.014,0.02
2020-04-17,LB,0.032,0.1
2020-04-17,LB,0.02,0.04
2020-04-17,LB,0.028,0.08
2020-04-17,LB,0.045,0.16
2020-04-17,HT,0.029,0.09
2020-04-17,HT,0.011,0.0
2020-04-17,BO,0.018,0.04
2020-04-17,BO,0.023,0.06
2020-04-17,BO,0.022,0.05
2020-04-17,BO,0.018,0.04
2020-04-17,BO,0.024,0.06
2020-04-17,BO,0.011,0.01
2020-04-17,BB,0.014,0.02
2020-04-17,BB,0.023,0.06
2020-04-17,BB,0.016,0.03
2020-04-17,BB,0.021,0.05
2020-04-17,BB,0.035,0.11
2020-04-17,BB,0.024,0.06
2020-04-23,LB,0.047,0.25
2020-04-23,LB,0.048,0.25
2020-04-23,LB,0.043,0.23
2020-04-23,LB,0.04,0.22
2020-04-23,LB,0.043,0.23
2020-04-23,LB,0.052,0.27
2020-04-23,LB,0.047,0.25
2020-04-23,LB,0.055,0.28
2020-04-23,HT,0.014,0.11
2020-04-23,HT,0.002,0.05
2020-04-23,HT,0.007,0.08
2020-04-23,HT,0.006,0.07
2020-04-23,BO,0.03,0.18
2020-04-23,BO,0.032,0.19
2020-04-23,BO,0.022,0.14
2020-04-23,BO,0.015,0.11
2020-04-28,BCR,0.037,0.12
2020-04-28,BCR,0.015,0.02
2020-04-28,BCR,0.015,0.02
2020-04-28,BCR,0.042,0.14
2020-04-28,BCR,0.031,0.09
2020-04-28,LB,0.017,0.03
2020-04-28,HT,0.01,0.0
2020-04-28,HT,0.011,0.0
2020-04-28,HT,0.022,0.05
2020-05-05,BCR,0.04,0.09
2020-05-05,BCR,0.022,0.01
2020-05-05,BCR,0.039,0.08
2020-05-05,BCR,0.025,0.02
2020-05-05,HT,0.031,0.05
2020-05-05,HT,0.021,0.0
2020-05-05,BO,0.021,0.0
2020-05-05,BO,0.035,0.07
2020-05-05,BO,0.053,0.15
2020-05-05,BO,0.05,0.13
2020-05-05,BO,0.035,0.07
2020-05-05,BO,0.048,0.12
2020-05-05,BO,0.054,0.15
2020-05-12,BCR,0.028,0.03
2020-05-12,BCR,0.03,0.05
2020-05-12,BCR,0.036,0.07
2020-05-12,BCR,0.037,0.07
2020-05-12,BCR,0.039,0.09
2020-05-12,BCR,0.039,0.08
2020-05-12,BCR,0.031,0.05
2020-05-12,LB,0.11,0.39
2020-05-12,LB,0.117,0.42
2020-05-12,LB,0.103,0.36
2020-05-12,LB,0.107,0.38
2020-05-12,HT,0.117,0.42
2020-05-12,HT,0.11,0.39
2020-05-12,HT,0.104,0.37
2020-05-12,HT,0.119,0.43
2020-05-12,HT,0.144,0.54
2020-05-12,HT,0.154,0.58
2020-05-12,BO,0.036,0.07
2020-05-12,BO,0.037,0.07
2020-05-12,BO,0.03,0.05
2020-05-12,PK,0.047,0.12
2020-05-12,PK,0.058,0.17
2020-05-12,PK,0.065,0.2
2020-05-12,PK,0.068,0.21
2020-05-12,PK,0.07,0.22
2020-05-12,PK,0.081,0.27
2020-05-12,PK,0.055,0.15
2020-05-12,PK,0.045,0.11
2020-05-19,HT,0.107,0.42
2020-05-19,HT,0.12,0.47
2020-05-19,HT,0.128,0.51
2020-05-19,HT,0.136,0.54
2020-05-19,HT,0.146,0.59
2020-05-19,HT,0.133,0.53
2020-05-19,HT,0.129,0.51
2020-05-19,BO,0.05,0.17
2020-05-19,BO,0.05,0.17
2020-05-19,BO,0.052,0.18
2020-05-19,BO,0.064,0.23
2020-05-19,BO,0.08,0.3
2020-05-19,PK,0.036,0.11
2020-05-19,PK,0.047,0.16
2020-05-19,PK,0.045,0.15
2020-05-19,PK,0.024,0.05
2020-05-19,PK,0.018,0.03
2020-05-19,BCR,0.011,0.0
2020-05-19,BCR,0.012,0.0
2020-05-19,BCR,0.026,0.06
2020-05-19,BCR,0.063,0.22
2020-05-19,BCR,0.055,0.19
2020-05-19,BCR,0.033,0.09
2020-05-19,BCR,0.036,0.11
2020-05-19,BCR,0.035,0.1
2020-05-19,BCR,0.044,0.14
2020-05-19,LB,0.171,0.7
2020-05-19,LB,0.157,0.64
2020-05-19,LB,0.147,0.59
2020-05-19,LB,0.149,0.6
2020-05-19,LB,0.164,0.66
2020-05-19,LB,0.154,0.62
2020-05-19,LB,0.149,0.6
2020-05-19,LB,0.17,0.69
2020-05-21,BCR,0.027,0.07
2020-05-21,BCR,0.02,0.04
2020-05-21,BCR,0.018,0.03
2020-05-21,BCR,0.032,0.09
2020-05-21,BCR,0.033,0.1
2020-05-21,BCR,0.026,0.07
2020-05-21,BCR,0.021,0.04
2020-05-21,BCR,0.023,0.05
2020-05-21,BCR,0.016,0.02
2020-05-21,LB,0.184,0.75
2020-05-21,LB,0.191,0.78
2020-05-21,LB,0.221,0.91
2020-05-21,LB,0.198,0.81
2020-05-21,LB,0.191,0.78
2020-05-21,LB,0.2,0.82
2020-05-21,LB,0.219,0.9
2020-05-21,LB,0.205,0.84
2020-05-21,LB,0.198,0.81
2020-05-21,LB,0.214,0.88
2020-05-21,HT,0.194,0.8
2020-05-21,HT,0.195,0.8
2020-05-21,HT,0.185,0.76
2020-05-21,HT,0.181,0.74
2020-05-21,HT,0.201,0.83
2020-05-21,BO,0.048,0.16
2020-05-21,BO,0.057,0.2
2020-05-21,BO,0.072,0.26
2020-05-21,BO,0.075,0.28
2020-05-21,BO,0.085,0.32
2020-05-21,BO,0.075,0.28
2020-05-21,BO,0.068,0.25
2020-05-21,BO,0.084,0.32
2020-05-21,PK,0.056,0.19
2020-05-21,PK,0.068,0.25
2020-05-21,PK,0.051,0.17
2020-05-21,PK,0.058,0.2
2020-05-21,PK,0.058,0.2
2020-05-21,PK,0.059,0.21
2020-05-21,PK,0.055,0.19
2020-05-21,PK,0.06,0.21
2020-05-25,BCR,0.013,0.01
2020-05-25,BCR,0.013,0.01
2020-05-25,BCR,0.014,0.01
2020-05-25,BCR,0.023,0.05
2020-05-25,BCR,0.015,0.02
2020-05-25,LB,0.041,0.13
2020-05-25,LB,0.032,0.09
2020-05-25,LB,0.039,0.12
2020-05-25,LB,0.068,0.24
2020-05-25,LB,0.05,0.17
2020-05-25,LB,0.049,0.16
2020-05-25,HT,0.104,0.4
2020-05-25,HT,0.101,0.39
2020-05-25,HT,0.09,0.34
2020-05-25,HT,0.114,0.45
2020-05-25,BO,0.132,0.53
2020-05-25,BO,0.126,0.5
2020-05-25,BO,0.112,0.44
2020-05-25,BO,0.122,0.48
2020-05-25,BO,0.124,0.49
2020-05-25,BO,0.119,0.47
2020-05-25,BO,0.15,0.6
2020-05-25,BO,0.126,0.5
2020-05-25,BO,0.043,0.14
2020-05-25,PK,0.021,0.04
2020-05-25,PK,0.017,0.02
2020-05-25,PK,0.025,0.06
2020-05-26,BCR,0.029,0.08
2020-05-26,BCR,0.014,0.01
2020-05-26,BCR,0.02,0.04
2020-05-26,BCR,0.021,0.04
2020-05-26,LB,0.02,0.04
2020-05-26,LB,0.016,0.02
2020-05-26,LB,0.02,0.04
2020-05-26,LB,0.028,0.07
2020-05-26,LB,0.023,0.05
2020-05-26,LB,0.032,0.09
2020-05-26,LB,0.033,0.09
2020-05-26,LB,0.039,0.12
2020-05-26,HT,0.108,0.42
2020-05-26,HT,0.09,0.34
2020-05-26,HT,0.062,0.22
2020-05-26,HT,0.061,0.21
2020-05-26,HT,0.069,0.25
2020-05-26,HT,0.072,0.26
2020-05-26,HT,0.062,0.22
2020-05-26,BO,0.104,0.4
2020-05-26,BO,0.11,0.43
2020-05-26,BO,0.081,0.31
2020-05-26,BO,0.084,0.32
2020-05-26,BO,0.112,0.44
2020-05-26,BO,0.118,0.47
2020-05-26,BO,0.109,0.43
2020-05-26,BO,0.079,0.29
2020-05-26,PK,0.063,0.22
2020-05-26,PK,0.045,0.15
2020-05-26,PK,0.024,0.06
2020-05-26,PK,0.031,0.09
2020-05-26,PK,0.015,0.01
2020-05-27,PK,0.011,0.0
2020-05-27,PK,0.012,0.0
2020-05-27,BCR,0.011,0.0
2020-05-27,BCR,0.027,0.07
2020-05-27,BCR,0.03,0.08
2020-05-27,BCR,0.017,0.02
2020-05-27,LB,0.048,0.16
2020-05-27,LB,0.043,0.14
2020-05-27,LB,0.059,0.21
2020-05-27,LB,0.057,0.2
2020-05-27,LB,0.05,0.17
2020-05-27,LB,0.05,0.17
2020-05-27,HT,0.071,0.26
2020-05-27,HT,0.091,0.35
2020-05-27,HT,0.073,0.27
2020-05-27,HT,0.082,0.31
2020-05-27,HT,0.111,0.43
2020-05-27,HT,0.113,0.44
2020-05-27,HT,0.086,0.32
2020-05-27,HT,0.082,0.31
2020-05-27,HT,0.081,0.3
2020-05-27,HT,0.099,0.38
2020-05-27,BO,0.26,1.08
2020-05-27,BO,0.245,1.02
2020-05-27,BO,0.19,0.78
2020-05-27,BO,0.109,0.42
2020-05-27,BO,0.101,0.39
2020-05-27,BO,0.099,0.38
2020-05-27,BO,0.101,0.39
2020-05-27,BO,0.092,0.35
2020-05-27,BO,0.128,0.51
2020-05-27,BO,0.153,0.62
2020-05-27,BO,0.18,0.73
2020-05-27,BO,0.199,0.82
2020-05-27,BO,0.188,0.77
2020-05-27,BO,0.181,0.74
2020-05-28,BCR,0.02,0.04
2020-05-28,BCR,0.021,0.04
2020-05-28,BCR,0.016,0.02
2020-05-28,BCR,0.013,0.01
2020-05-28,BCR,0.031,0.08
2020-05-28,PK,0.02,0.04
2020-05-28,PK,0.018,0.03
2020-05-28,PK,0.014,0.01
2020-05-28,PK,0.02,0.04
2020-05-29,PK,0.033,0.09
2020-05-29,PK,0.037,0.11
2020-05-29,PK,0.026,0.07
2020-05-29,BCR,0.034,0.1
2020-05-29,LB,0.036,0.11
2020-05-29,LB,0.031,0.09
2020-05-29,LB,0.042,0.13
2020-05-29,HT,0.162,0.66
2020-05-29,HT,0.194,0.79
2020-05-29,HT,0.197,0.81
2020-05-29,HT,0.184,0.75
2020-05-29,HT,0.188,0.77
2020-05-29,HT,0.193,0.79
2020-05-29,HT,0.208,0.86
2020-05-29,HT,0.21,0.86
2020-05-29,HT,0.211,0.87
2020-05-29,HT,0.192,0.79
2020-05-29,HT,0.131,0.52
2020-05-29,HT,0.107,0.42
2020-05-29,BO,0.035,0.1
2020-05-29,BO,0.043,0.14
2020-05-29,BO,0.073,0.27
2020-05-29,BO,0.058,0.2
2020-05-29,BO,0.054,0.18
2020-05-29,BO,0.069,0.25
2020-05-29,BO,0.09,0.34
2020-05-29,BO,0.079,0.29
2020-05-29,BO,0.066,0.24
2020-06-01,LB,0.036,0.11
2020-06-01,LB,0.029,0.08
2020-06-01,LB,0.043,0.14
2020-06-01,LB,0.046,0.15
2020-06-01,LB,0.056,0.19
2020-06-01,LB,0.048,0.16
2020-06-01,LB,0.044,0.14
2020-06-01,LB,0.035,0.1
2020-06-01,LB,0.038,0.12
2020-06-01,LB,0.046,0.15
2020-06-01,HT,0.108,0.42
2020-06-01,HT,0.092,0.35
2020-06-01,HT,0.102,0.39
2020-06-01,HT,0.108,0.42
2020-06-01,HT,0.11,0.43
2020-06-01,HT,0.121,0.48
2020-06-01,HT,0.112,0.44
2020-06-01,BO,0.016,0.02
2020-06-01,BO,0.016,0.02
2020-06-01,BO,0.028,0.07
2020-06-01,BO,0.044,0.14
2020-06-01,BCR,0.032,0.09
2020-06-01,BCR,0.038,0.12
2020-06-01,BCR,0.039,0.12
2020-06-01,PK,0.011,0.0
2020-06-01,PK,0.034,0.1
2020-06-01,PK,0.042,0.13
2020-06-02,PK,0.026,0.06
2020-06-02,PK,0.027,0.07
2020-06-02,BCR,0.212,0.87
2020-06-02,BCR,0.214,0.88
2020-06-02,BCR,0.225,0.93
2020-06-02,BCR,0.241,1.0
2020-06-02,BCR,0.231,0.96
2020-06-02,BCR,0.18,0.74
2020-06-03,PK,0.047,0.16
2020-06-03,PK,0.044,0.14
2020-06-03,PK,0.053,0.18
2020-06-03,PK,0.065,0.23
2020-06-03,PK,0.068,0.25
2020-06-03,PK,0.045,0.15
2020-06-03,PK,0.045,0.14
2020-06-03,PK,0.047,0.15
2020-06-03,PK,0.043,0.14
2020-06-03,PK,0.033,0.09
2020-06-03,PK,0.04,0.13
2020-06-03,BCR,0.211,0.87
2020-06-03,BCR,0.213,0.88
2020-06-03,BCR,0.237,0.98
2020-06-03,BCR,0.235,0.97
2020-06-03,BCR,0.222,0.92
2020-06-03,LB,0.052,0.18
2020-06-03,LB,0.045,0.15
2020-06-03,LB,0.037,0.11
2020-06-03,LB,0.063,0.23
2020-06-03,LB,0.083,0.31
2020-06-03,LB,0.081,0.3
2020-06-03,LB,0.087,0.33
2020-06-03,HT,0.298,1.25
2020-06-03,HT,0.292,1.22
2020-06-03,HT,0.28,1.17
2020-06-03,HT,0.268,1.12
2020-06-03,HT,0.268,1.12
2020-06-03,HT,0.283,1.18
2020-06-03,HT,0.308,1.29
2020-06-03,HT,0.311,1.3
2020-06-03,HT,0.317,1.33
2020-06-03,HT,0.32,1.34
2020-06-03,HT,0.311,1.3
2020-06-03,HT,0.329,1.38
2020-06-03,BO,0.054,0.18
2020-06-03,BO,0.04,0.13
2020-06-03,BO,0.038,0.12
2020-06-03,BO,0.026,0.06
2020-06-03,BO,0.032,0.09
2020-06-03,BO,0.05,0.17
2020-06-04,BCR,0.146,0.48
2020-06-04,BCR,0.11,0.32
2020-06-04,BCR,0.136,0.43
2020-06-04,BCR,0.161,0.54
2020-06-04,BCR,0.172,0.59
2020-06-04,BCR,0.157,0.52
2020-06-04,BCR,0.163,0.55
2020-06-04,BCR,0.042,0.02
2020-06-04,BCR,0.042,0.02
2020-06-04,BCR,0.049,0.05
2020-06-04,BCR,0.055,0.08
2020-06-04,BCR,0.05,0.05
2020-06-04,BCR,0.044,0.03
2020-06-05,BCR,0.152,0.5
2020-06-05,BCR,0.158,0.53
2020-06-05,BCR,0.184,0.64
2020-06-05,BCR,0.196,0.69
2020-06-05,BCR,0.175,0.6
2020-06-05,BCR,0.173,0.59
2020-06-05,BCR,0.16,0.54
2020-06-05,BCR,0.158,0.53
2020-06-05,BCR,0.155,0.52
2020-06-05,BCR,0.152,0.5
2020-06-05,BCR,0.169,0.57
2020-06-05,BCR,0.174,0.59
2020-06-05,BCR,0.142,0.46
2020-06-05,BCR,0.149,0.49
2020-06-05,BCR,0.154,0.51
2020-06-05,BCR,0.145,0.47
2020-06-05,BCR,0.124,0.38
2020-06-05,BCR,0.123,0.37
2020-06-05,BCR,0.136,0.43
2020-06-05,BCR,0.151,0.49
2020-06-05,BCR,0.146,0.47
2020-06-05,BCR,0.128,0.4
2020-06-05,BCR,0.132,0.41
2020-06-05,LB,0.148,0.48
2020-06-05,LB,0.116,0.34
2020-06-05,HT,0.12,0.36
2020-06-05,BO,0.146,0.48
2020-06-05,PK,0.053,0.07
2020-06-05,PK,0.069,0.14
2020-06-05,PK,0.076,0.17
2020-06-05,PK,0.06,0.1
2020-06-05,PK,0.074,0.16
2020-06-05,PK,0.072,0.15
2020-06-05,PK,0.078,0.18
2020-06-05,PK,0.062,0.11
2020-06-05,PK,0.054,0.07
2020-06-05,PK,0.083,0.2
2020-06-08,LB,0.19,0.66
2020-06-08,LB,0.178,0.61
2020-06-08,LB,0.179,0.62
2020-06-08,LB,0.185,0.64
2020-06-08,LB,0.201,0.71
2020-06-08,LB,0.223,0.81
2020-06-08,LB,0.224,0.82
2020-06-08,LB,0.221,0.8
2020-06-08,LB,0.225,0.82
2020-06-08,HT,0.204,0.73
2020-06-08,HT,0.189,0.66
2020-06-08,HT,0.185,0.64
2020-06-08,HT,0.159,0.53
2020-06-08,HT,0.157,0.52
2020-06-08,HT,0.169,0.57
2020-06-08,HT,0.191,0.67
2020-06-08,BO,0.121,0.36
2020-06-08,BO,0.118,0.35
2020-06-08,BO,0.129,0.4
2020-06-08,BO,0.137,0.43
2020-06-09,PK,0.13,0.4
2020-06-09,PK,0.142,0.46
2020-06-09,PK,0.128,0.4
2020-06-09,PK,0.117,0.35
2020-06-09,PK,0.121,0.37
2020-06-09,PK,0.135,0.43
2020-06-09,PK,0.138,0.44
2020-06-09,BCR,0.253,0.94
2020-06-09,BCR,0.272,1.02
2020-06-09,BCR,0.258,0.96
2020-06-09,BCR,0.246,0.91
2020-06-09,BCR,0.256,0.95
2020-06-09,BCR,0.243,0.9
2020-06-09,BCR,0.258,0.96
2020-06-09,BCR,0.271,1.02
2020-06-10,BCR,0.138,0.44
2020-06-10,BCR,0.128,0.4
2020-06-10,BCR,0.129,0.4
2020-06-10,BCR,0.131,0.41
2020-06-10,BCR,0.135,0.43
2020-06-10,BCR,0.149,0.49
2020-06-10,BCR,0.137,0.43
2020-06-10,BCR,0.136,0.43
2020-06-10,BCR,0.131,0.41
2020-06-10,BCR,0.131,0.41
2020-06-10,BCR,0.137,0.44
2020-06-10,BCR,0.135,0.43
2020-06-10,BCR,0.154,0.51
2020-06-10,BCR,0.161,0.54
2020-06-10,BCR,0.152,0.5
2020-06-10,BCR,0.142,0.46
2020-06-10,BCR,0.121,0.37
2020-06-10,LB,0.064,0.12
2020-06-10,LB,0.063,0.11
2020-06-10,LB,0.077,0.18
2020-06-10,LB,0.07,0.14
2020-06-10,HT,0.075,0.16
2020-06-10,HT,0.073,0.15
2020-06-10,HT,0.09,0.23
2020-06-10,HT,0.093,0.24
2020-06-10,BO,0.068,0.13
2020-06-10,BO,0.063,0.11
2020-06-15,PK,0.164,0.55
2020-06-15,PK,0.154,0.51
2020-06-15,PK,0.165,0.56
2020-06-15,PK,0.171,0.58
2020-06-15,PK,0.176,0.6
2020-06-15,PK,0.192,0.67
2020-06-15,BCR,0.203,0.72
2020-06-15,BCR,0.209,0.75
2020-06-15,BCR,0.173,0.59
2020-06-15,BCR,0.173,0.59
2020-06-15,BCR,0.179,0.62
2020-06-15,BCR,0.198,0.7
2020-06-15,BCR,0.183,0.64
2020-06-15,LB,0.167,0.56
2020-06-15,LB,0.164,0.55
2020-06-15,LB,0.175,0.6
2020-06-15,LB,0.188,0.66
2020-06-15,LB,0.189,0.66
2020-06-15,LB,0.196,0.69
2020-06-15,LB,0.183,0.64
2020-06-15,LB,0.17,0.58
2020-06-15,LB,0.178,0.61
2020-06-15,HT,0.14,0.45
2020-06-15,HT,0.141,0.45
2020-06-15,HT,0.127,0.39
2020-06-15,HT,0.13,0.41
2020-06-15,HT,0.14,0.45
2020-06-15,HT,0.149,0.49
2020-06-15,HT,0.133,0.42
2020-06-15,HT,0.121,0.36
2020-06-15,HT,0.111,0.32
2020-06-15,HT,0.114,0.33
2020-06-15,HT,0.111,0.32
2020-06-15,HT,0.11,0.32
2020-06-15,HT,0.111,0.32
2020-06-15,HT,0.103,0.29
2020-06-15,HT,0.103,0.29
2020-06-15,HT,0.112,0.33
2020-06-15,HT,0.125,0.38
2020-06-15,HT,0.132,0.41
2020-06-15,HT,0.138,0.44
2020-06-15,HT,0.121,0.36
2020-06-15,HT,0.107,0.3
2020-06-15,HT,0.088,0.22
2020-06-15,HT,0.096,0.25
2020-06-15,BO,0.074,0.16
2020-06-15,BO,0.054,0.07
2020-06-15,BO,0.049,0.05
2020-06-15,BO,0.069,0.14
2020-06-15,BO,0.069,0.14
2020-06-15,BO,0.088,0.22
2020-06-15,BO,0.077,0.17
2020-06-15,BO,0.084,0.2
2020-06-17,PK,0.078,0.18
