date,ndci,sensor
2024-07-01,-0.0020684998998917333,Detroit_Landsat
2024-08-02,-0.013194074659622171,Detroit_Landsat
2024-08-18,-0.1511397443297304,Detroit_Landsat
2024-09-03,-0.0768104965966155,Detroit_Landsat
2024-10-05,-0.13803361710734602,Detroit_Landsat
2024-11-06,-0.31570082273878114,Detroit_Landsat
2025-01-09,-0.5930561723181095,Detroit_Landsat
2025-01-25,-0.2902578456564713,Detroit_Landsat
2025-02-10,-0.26598632568343283,Detroit_Landsat
2025-02-26,-0.7664340204330617,Detroit_Landsat
2025-05-01,0.026944566425104545,Detroit_Landsat
2025-06-02,0.07440490353944697,Detroit_Landsat
